id,createdAt,campaignId,offerId,sender,message,type,userId,stageId,input,dateInput,attachments,submitted,approved,feedback,feedbackAttachments
3778,2024-08-02T00:31:21.859Z,02290ff7-7b71-4357-ac22-ccf8206096c1,,etellan,Resubmitted Video Topic & Milanote Use Case,,,1,"Designing a new ball jointed doll/figure from scratch and using Milanote to plan this. 
The character will be Jinx from the animated show Arcane.",,,true,true,"Happy to approve this :) Looking forward to reviewing your boards soon!

Best, 
Himika",
3778,2024-08-02T00:31:21.859Z,02290ff7-7b71-4357-ac22-ccf8206096c1,,Milanote,"Approved Video Topic & Milanote Use Case With Feedback:
Hey Phoebe, 

Thank you so much for sharing your video project idea - I am happy to move forward with it! Excited to be collaborating with you. 

The next step for you will be to start drafting your Milanote boards which showcase how you would use Milanote to actually plan and conceptualize the process of designing your doll from scratch. 

Before you start drafting your boards, it would be great if you could check out our previous collaboration videos and the board examples inside your tailored Creative Brief (https://www.notion.so/milanote/Etellan-Creative-Brief-a2ac8a163c19452092fa6d8903c107a5).

Here are some tips for creating great-looking boards:

Tip 1: Showcase board nesting (boards within boards) - Aim to complete at least one main project board and one sub-board (i.e. moodboard, storyboard).
Tip 2: Show project planning elements - Planning a creative project can feel daunting, so demonstrate ways to make it easier with the use of Milanote's features. For instance, you could add a to-do list and budget table to assist with scheduling and organization. You could add columns to structure the planning stages of the project, as well as add comments within the board to collaborate on ideas with colleagues or clients.
Tip 3: Add a variety of elements - The best-looking boards are ones that include a variety of elements i.e. color swatches, notes, product links and drawings to inspire and guide the design vision. Here is an example of a great looking board - Sketchesofshay: https://www.youtube.com/watch?v=OSerPv9nlcw&t=372s

Looking forward to seeing what you come up with! (please enable editor mode when sharing the board link)

Best, 
Himika",,,1,"Designing a new ball jointed doll/figure from scratch and using Milanote to plan this. 
The character will be Jinx from the animated show Arcane.",,,true,true,"Happy to approve this :) Looking forward to reviewing your boards soon!

Best, 
Himika",
2962,2024-07-10T22:42:32.586Z,076ca57a-ee35-43c4-8c70-ff759820f536,,Milanote,"Approved Draft Video With Feedback:
Hey Viyaura,
Wonderful job with this video! I'm happy to give you the green light on this. 
Please include CTA to live video:
Top line of description box: Sign up to Milanote for free with no time-limit: https://milanote.com/viyaura 
Pinned comment: Thanks to Milanote for sponsoring this video! Sign up for free and start your next creative project: https://milanote.com/viyaura 
It was a pleasure collaborating with you on this project. 
Many thanks, Bella",,,5,"https://www.youtube.com/watch?v=VNPAUhwmvSM

Go Live Date: Sat Aug 17 2024",,,true,true,"Hey Viyaura,
Wonderful job with this video! I'm happy to give you the green light on this. 
Please include CTA to live video:
Top line of description box: Sign up to Milanote for free with no time-limit: https://milanote.com/viyaura 
Pinned comment: Thanks to Milanote for sponsoring this video! Sign up for free and start your next creative project: https://milanote.com/viyaura 
It was a pleasure collaborating with you on this project. 
Many thanks, Bella",
2962,2024-07-10T22:42:32.586Z,076ca57a-ee35-43c4-8c70-ff759820f536,,viyaura,Submitted Draft Video,,,5,"https://www.youtube.com/watch?v=VNPAUhwmvSM

Go Live Date: Sat Aug 17 2024",,,true,true,"Hey Viyaura,
Wonderful job with this video! I'm happy to give you the green light on this. 
Please include CTA to live video:
Top line of description box: Sign up to Milanote for free with no time-limit: https://milanote.com/viyaura 
Pinned comment: Thanks to Milanote for sponsoring this video! Sign up for free and start your next creative project: https://milanote.com/viyaura 
It was a pleasure collaborating with you on this project. 
Many thanks, Bella",
2859,2024-07-08T00:11:36.415Z,076ca57a-ee35-43c4-8c70-ff759820f536,,Milanote,"Approved Draft Script With Feedback:
Hey Viyaura, thanks so much for sharing your script! This sounds wonderful. Here are a couple of suggestion to improve your script. 
- Please mention this description in the Introduction: ""Milanote is a tool for organizing your creative projects.”
- Mention what kinds of built-in templates are available i.e. interior design, filmmaking is (you can show the visual arts templates)
- You could also mention what other future projects you hope to plan in Milanote.

Feel free to start drafting the video segment whenever you're ready. Here are our top tips for creating great screen recordings:
Tip 1: Seeing Milanote in action - When introducing Milanote at the beginning of the segment, jump right into displaying Milanote boards on screen (We recommend showing your project board since that's what folks are most excited about).
Tip 2: Get interactive with your boards - Show us how you build your boards on screen. Whether it's adding arrows, notes, or color swatches, walk us through your process for brainstorming ideas inside Milanote. (Here's a trick, hide some images into the unsorted column and drag it out into your board)
Tip 3: Let's see the full picture - Screen record your boards in both full-screen view and zoomed-in view. This way, we can take in your entire masterpiece while also zooming in for a closer look at specific elements. Here is a great screen recording example from creators Tofugoob https://www.youtube.com/watch?v=pFWF9BF9r_I&t=201s and Sketchesofshay: https://www.youtube.com/watch?v=pFWF9BF9r_I&t=201s
For more helpful insights, be sure to check out the creative brief.
Looking forward to seeing the draft video soon! Many thanks, Bella",,,4,"Milanote Integration: (~2 minutes)

Moodboarding is another great way to conceptualize and visually organize what you want your art style to encompass
A great tool to organize your references or inspiration is on Milanote
I have my main project board here, and a few sub-boards with specific character design or brushes
A lot of my inspiration comes from Pinterest, and what I love is you can make a direct link to the site so you can easily relay back to the original artist/source
And you can see I’ve made to-do lists, small notes, headers. You can even draw/make small sketches 
They also have built-in templates if organization isn’t your forte 
Although I use Milanote for solo projects, you can easily collaborate and share your work on Milanote by inviting others to leave feedback
CTA “so definitely try out milanote– it's available for free with no time limit. So check it out using the link in the description and start your next creative project”",,,true,true,"Hey Viyaura, thanks so much for sharing your script! This sounds wonderful. Here are a couple of suggestion to improve your script. 
- Please mention this description in the Introduction: ""Milanote is a tool for organizing your creative projects.”
- Mention what kinds of built-in templates are available i.e. interior design, filmmaking is (you can show the visual arts templates)
- You could also mention what other future projects you hope to plan in Milanote.

Feel free to start drafting the video segment whenever you're ready. Here are our top tips for creating great screen recordings:
Tip 1: Seeing Milanote in action - When introducing Milanote at the beginning of the segment, jump right into displaying Milanote boards on screen (We recommend showing your project board since that's what folks are most excited about).
Tip 2: Get interactive with your boards - Show us how you build your boards on screen. Whether it's adding arrows, notes, or color swatches, walk us through your process for brainstorming ideas inside Milanote. (Here's a trick, hide some images into the unsorted column and drag it out into your board)
Tip 3: Let's see the full picture - Screen record your boards in both full-screen view and zoomed-in view. This way, we can take in your entire masterpiece while also zooming in for a closer look at specific elements. Here is a great screen recording example from creators Tofugoob https://www.youtube.com/watch?v=pFWF9BF9r_I&t=201s and Sketchesofshay: https://www.youtube.com/watch?v=pFWF9BF9r_I&t=201s
For more helpful insights, be sure to check out the creative brief.
Looking forward to seeing the draft video soon! Many thanks, Bella",
2859,2024-07-08T00:11:36.415Z,076ca57a-ee35-43c4-8c70-ff759820f536,,viyaura,Submitted Draft Script,,,4,"Milanote Integration: (~2 minutes)

Moodboarding is another great way to conceptualize and visually organize what you want your art style to encompass
A great tool to organize your references or inspiration is on Milanote
I have my main project board here, and a few sub-boards with specific character design or brushes
A lot of my inspiration comes from Pinterest, and what I love is you can make a direct link to the site so you can easily relay back to the original artist/source
And you can see I’ve made to-do lists, small notes, headers. You can even draw/make small sketches 
They also have built-in templates if organization isn’t your forte 
Although I use Milanote for solo projects, you can easily collaborate and share your work on Milanote by inviting others to leave feedback
CTA “so definitely try out milanote– it's available for free with no time limit. So check it out using the link in the description and start your next creative project”",,,true,true,"Hey Viyaura, thanks so much for sharing your script! This sounds wonderful. Here are a couple of suggestion to improve your script. 
- Please mention this description in the Introduction: ""Milanote is a tool for organizing your creative projects.”
- Mention what kinds of built-in templates are available i.e. interior design, filmmaking is (you can show the visual arts templates)
- You could also mention what other future projects you hope to plan in Milanote.

Feel free to start drafting the video segment whenever you're ready. Here are our top tips for creating great screen recordings:
Tip 1: Seeing Milanote in action - When introducing Milanote at the beginning of the segment, jump right into displaying Milanote boards on screen (We recommend showing your project board since that's what folks are most excited about).
Tip 2: Get interactive with your boards - Show us how you build your boards on screen. Whether it's adding arrows, notes, or color swatches, walk us through your process for brainstorming ideas inside Milanote. (Here's a trick, hide some images into the unsorted column and drag it out into your board)
Tip 3: Let's see the full picture - Screen record your boards in both full-screen view and zoomed-in view. This way, we can take in your entire masterpiece while also zooming in for a closer look at specific elements. Here is a great screen recording example from creators Tofugoob https://www.youtube.com/watch?v=pFWF9BF9r_I&t=201s and Sketchesofshay: https://www.youtube.com/watch?v=pFWF9BF9r_I&t=201s
For more helpful insights, be sure to check out the creative brief.
Looking forward to seeing the draft video soon! Many thanks, Bella",
1789,2024-06-04T23:31:40.700Z,076ca57a-ee35-43c4-8c70-ff759820f536,,Milanote,"Approved Video Topic & Milanote Use Case With Feedback:
Hey Viyaura,
Thanks so much for sharing your project idea—this sounds fantastic! Excited to see what you come up with! Before you start drafting your boards, it would be great if you could check out our previous collaboration videos and the board examples inside the creative brief.
Here are some tips for creating great-looking boards:
Tip 1: Showcase board nesting (boards within boards) - Aim to complete at least one main project board and one sub-board (i.e. moodboard, storyboard).
Tip 2: Show project planning elements - Planning a creative project can feel daunting, so demonstrate ways to make it easier with the use of Milanote's features. For instance, you could add a to-do list and budget table to assist with scheduling and organization. You could add columns to structure the planning stages of the project, as well as add comments within the board to collaborate on ideas with colleagues or clients.
Tip 3: Add a variety of elements - The best-looking boards are ones that include a variety of elements i.e. color swatches, notes, product links and drawings to inspire and guide the design vision. Here is an example of a great looking board - Sketchesofshay: https://www.youtube.com/watch?v=OSerPv9nlcw&t=372s
Looking forward to seeing your boards come together! (please enable editor mode when sharing the board link) Many thanks, Bella",,,1,"The video topic I have in mind is something along the lines of ""How to Find Your Art Style"". In the 2 minutes, I would show the importance of mood boarding and visually brainstorming ideas during one's creative process.",,,true,true,"Hey Viyaura,
Thanks so much for sharing your project idea—this sounds fantastic! Excited to see what you come up with! Before you start drafting your boards, it would be great if you could check out our previous collaboration videos and the board examples inside the creative brief.
Here are some tips for creating great-looking boards:
Tip 1: Showcase board nesting (boards within boards) - Aim to complete at least one main project board and one sub-board (i.e. moodboard, storyboard).
Tip 2: Show project planning elements - Planning a creative project can feel daunting, so demonstrate ways to make it easier with the use of Milanote's features. For instance, you could add a to-do list and budget table to assist with scheduling and organization. You could add columns to structure the planning stages of the project, as well as add comments within the board to collaborate on ideas with colleagues or clients.
Tip 3: Add a variety of elements - The best-looking boards are ones that include a variety of elements i.e. color swatches, notes, product links and drawings to inspire and guide the design vision. Here is an example of a great looking board - Sketchesofshay: https://www.youtube.com/watch?v=OSerPv9nlcw&t=372s
Looking forward to seeing your boards come together! (please enable editor mode when sharing the board link) Many thanks, Bella",
1789,2024-06-04T23:31:40.700Z,076ca57a-ee35-43c4-8c70-ff759820f536,,viyaura,Submitted Video Topic & Milanote Use Case,,,1,"The video topic I have in mind is something along the lines of ""How to Find Your Art Style"". In the 2 minutes, I would show the importance of mood boarding and visually brainstorming ideas during one's creative process.",,,true,true,"Hey Viyaura,
Thanks so much for sharing your project idea—this sounds fantastic! Excited to see what you come up with! Before you start drafting your boards, it would be great if you could check out our previous collaboration videos and the board examples inside the creative brief.
Here are some tips for creating great-looking boards:
Tip 1: Showcase board nesting (boards within boards) - Aim to complete at least one main project board and one sub-board (i.e. moodboard, storyboard).
Tip 2: Show project planning elements - Planning a creative project can feel daunting, so demonstrate ways to make it easier with the use of Milanote's features. For instance, you could add a to-do list and budget table to assist with scheduling and organization. You could add columns to structure the planning stages of the project, as well as add comments within the board to collaborate on ideas with colleagues or clients.
Tip 3: Add a variety of elements - The best-looking boards are ones that include a variety of elements i.e. color swatches, notes, product links and drawings to inspire and guide the design vision. Here is an example of a great looking board - Sketchesofshay: https://www.youtube.com/watch?v=OSerPv9nlcw&t=372s
Looking forward to seeing your boards come together! (please enable editor mode when sharing the board link) Many thanks, Bella",
7973,2024-11-14T04:12:33.065Z,0b861c57-5b19-40de-be1c-b7c9d1ff087c,,Milanote,"Approved Draft Video With Feedback:
Hey Hana, 

Absolutely amazing video!! I love it :) 
Happy for you to go live whenever you are ready. 

Here is reminder to include these NEW CTA links in the live video: 
- Top line of description box: Sign up to Milanote for free with no time limit: https://milanote.com/hanacue1124
- Pinned comment: Thanks to Milanote for sponsoring this video! Sign up for free and start your next creative project: https://milanote.com/hanacue1124

Thank you so much for the great work you have put into this and I look forward to seeing this live on your channel soon!


Best, 
Himika",,,5,"Ad preview
https://youtu.be/hS8p3lanCc0",2024-11-20T00:00:00.000Z,,true,true,"Hey Hana, 

Absolutely amazing video!! I love it :) 
Happy for you to go live whenever you are ready. 

Here is reminder to include these NEW CTA links in the live video: 
- Top line of description box: Sign up to Milanote for free with no time limit: https://milanote.com/hanacue1124
- Pinned comment: Thanks to Milanote for sponsoring this video! Sign up for free and start your next creative project: https://milanote.com/hanacue1124

Thank you so much for the great work you have put into this and I look forward to seeing this live on your channel soon!


Best, 
Himika",
7973,2024-11-14T04:12:33.065Z,0b861c57-5b19-40de-be1c-b7c9d1ff087c,,Hanacue,Submitted Draft Video,,,5,"Ad preview
https://youtu.be/hS8p3lanCc0",2024-11-20T00:00:00.000Z,,true,true,"Hey Hana, 

Absolutely amazing video!! I love it :) 
Happy for you to go live whenever you are ready. 

Here is reminder to include these NEW CTA links in the live video: 
- Top line of description box: Sign up to Milanote for free with no time limit: https://milanote.com/hanacue1124
- Pinned comment: Thanks to Milanote for sponsoring this video! Sign up for free and start your next creative project: https://milanote.com/hanacue1124

Thank you so much for the great work you have put into this and I look forward to seeing this live on your channel soon!


Best, 
Himika",
7909,2024-11-13T01:21:33.783Z,0b861c57-5b19-40de-be1c-b7c9d1ff087c,,Milanote,"Approved Draft Script With Feedback:
Hey Hana, 

The script is absolutely AMAZINGG!! Really really great work with bringing out Milanote's value and keeping it so authentic. Also, great job putting a CTA in the middle as well considering it is a long integration :) 

 I am happy for you to record your draft video for this. Here are some reminders on screen-recording: 
- Remember to show our animated logo on the screen right as you introduce Milanote. You can find this in the Creative brief. 
- When introducing Milanote at the beginning of the segment, jump right into displaying Milanote boards on screen (We recommend showing your project board since that's what folks are most excited about).
- Get interactive with the great boards you have built. Delete some content from your boards and add it back in while screen recording so that your audience can see the process of how a board is built on Milanote instead of just pointing to the board elements.
- Screen record your boards in both full-screen view and zoomed-in view. This way, we can take in your entire masterpiece while also zooming in for a closer look at specific elements.
- Show all the different features in action! For example, when you talk about the built-in templates click into the templates in your screen recording; when you talk about the web clipper tool show yourself using the tool and adding an image on your board etc.

Thanks for the fantastic work so far and I can't wait to see this come to life soon!!

Best, 
Himika
",,,4,"Part 1 Ad:
-Before we get into the nitty gritty of the rigging work though, I really want to tell you guys about the sponsor of today’s video, Milanote. We’re big fans of Milanote here, I genuinely use Milanote on all my projects now, including this VTuber model. It’s spectacular and easy, and I’m excited to show you guys how I use it. 
-So Milanote is essentially a tool you can use for organizing your creative projects. It’s convenient to use because it’s a browser tool, meaning I could access my same board from my phone or computer. What makes Milanote different from other organizational tools is the amount of fluidity and freedom you get in its unstructured workspace. My brain works in such an odd way that I naturally stray away from anything with overpacked calendars, word vomits, or numbers. Milanote feels more like a crazy little wallspace where you can pin ideas on and, even having those red strings of mystery connecting concepts. My mouse brain is very, very happy when I can be as aesthetic or messy as I want depending on the project.
-I use Milanote for practically everything now, like jotting down ideas for future projects, collecting references, and making detailed schedules for my workflow. Lucky for everyone, I don’t have to keep all my crazy ideas in my head now and explode from overthinking.
-For this VTuber project, I started out with a main board that holds all the sub-boards for certain parts of the rigging. This is sort of like the front page of everything, and it segments all my thinking into different areas of the body. I like to add little sticky notes and comments to remind myself of what I need to focus on in each stage, and even just encouraging words, cause you know we girlbossin’. I also add arrows and such to keep track of what’s next. I created this pseudo calendar using the Table element.
-As we enter our first sub-board, this holds a detailed guide on rigging the eyes. It shows exactly how things should look at each point, and I use the Drawing function to indicate what is happening during the movement. As we scroll down, you can see I’ve also included references for neat new features, should I want to add them.
Making your board is extraordinarily easy with the Template Picker tool. I just pick a template, then replace, and add or remove things as necessary.
-Okey dokey, so later on in this video, I will actually talk more in depth about how I plan out and do really dope physics, effects and animations on my VTuber model using Milanote. So, please, please look forward to that later.
-But, if you wanna try out Milanote right now, you can go ahead and sign up using my link in the description to start planning your next creative project! It’s completely free! For now, let’s get back to the video and see where our project leads us to!

Part 2 Ad:
-Okay, so this is the perfect time to pull out Milanote and really map out our plan for these next model physics. I’ve got 3 different types of physics I want to approach on this model, including accessories, ribbons, and special effects. We’re gonna use Milanote to organize our ideas, create a game plan, and really visualize how this is going to look.
-I’m going to create my main board for this, that will hold our sub-boards. I include a bunch of pretty images of accessories and animations that I love to set the tone and direction of the project. Then, I’ll write a general plan for each stage.
-For our accessory sub-board, I’ve included a check-list of things I need to do, including drawing sparkly assets, and creating the parameter motions for the effects. I’ve made a mock up of how I imagine the parameters will look like, and different techniques I’ll use to accomplish them. I also included clips of jewelry sparkling in action for inspiration. References are going to be key here as I add notes and circle things that I want to remember.
-For our ribbons sub-board, I took some screenshots of a ribbon in action to capture how it moves. Then, I use our line tool to actually map out the flow of the ribbon at each subsequent second. I plan to try to mimic this motion in the rig. So in Live2D, I capture the first curvature in one parameter, then the second curving motion in the second parameter. After messing around with the physics a bit, it looks pretty close to our reference clip, so I’m quite happy!
-For our effects sub-board, I spent a long time scouring the internet for different effects and tidbits I could add to my model, especially the arm poses. I first had to draw out each little effect, which included lots of sparkles, flowers, and more. So I included a list of what I needed to draw and different references. Then, I made mockups of the actual animation using Photoshop and included them as gifs on the board, with notes on how to achieve it as well as timing. I used the table element to map out the timing of the effects, including which frame should something appear. There’s even room for my partner to collaborate with me and add notes or comments on what should be adjusted, for example here we’ve noted that the edges of the star should lengthen before flying off. Having all this planned out beforehand saved me a ton of headaches.
-And that is how I use Milanote, a powerhouse of an organizational tool, to take my creative projects to the next level. And the best part about all this is that Milanote is available for free with no time limit. So again, you can sign up using my link in the description and use Milanote to plan your next creative project! I really could not recommend it enough because your ideas deserve to be out there, and not stuck in your brain with a chance of being forgotten. Thank you so, so much to Milanote for sponsoring today’s video. I could not have done this without them, so please check them out!
And now, back to the video and more physics shenanigans!",,,true,true,"Hey Hana, 

The script is absolutely AMAZINGG!! Really really great work with bringing out Milanote's value and keeping it so authentic. Also, great job putting a CTA in the middle as well considering it is a long integration :) 

 I am happy for you to record your draft video for this. Here are some reminders on screen-recording: 
- Remember to show our animated logo on the screen right as you introduce Milanote. You can find this in the Creative brief. 
- When introducing Milanote at the beginning of the segment, jump right into displaying Milanote boards on screen (We recommend showing your project board since that's what folks are most excited about).
- Get interactive with the great boards you have built. Delete some content from your boards and add it back in while screen recording so that your audience can see the process of how a board is built on Milanote instead of just pointing to the board elements.
- Screen record your boards in both full-screen view and zoomed-in view. This way, we can take in your entire masterpiece while also zooming in for a closer look at specific elements.
- Show all the different features in action! For example, when you talk about the built-in templates click into the templates in your screen recording; when you talk about the web clipper tool show yourself using the tool and adding an image on your board etc.

Thanks for the fantastic work so far and I can't wait to see this come to life soon!!

Best, 
Himika
",
